Subject,Label,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Stim,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,EEG-Cue,Pupil,Pupil,Pupil,Pupil,Pupil,Pupil,Pupil,HR,RT
Experiment 812 Participant 1,1,0.0043183247,1.5639689197,-0.5703790504,-0.7637199118,-0.2956086205,-1.0394385483,-0.4196415162,-0.8946089722,-1.0884302334,-1.0884302334,-0.1102628052,-1.1940765551,-1.6399679747,-0.5382777522,-1.4955243262,0.3955689068,0.1620312758,0.3436220231,0.7845977696,-0.0793925109,0.8484881779,-0.7529843672,-1.0945306368,0.35816426,1.407932425,-1.0884302334,-1.0884302334,-0.1238749171,-1.0884302334,1.3564147931,1.7934451788,0.411738384,-0.5948408887,-1.0884302334,-1.0293768434,1.0726744884,0.5681037483,0.9797363077,0.9513829365,0.6996904683,2.4839526772,-0.2582389768,-1.0154306614,-0.8221165339,-0.840236871,-1.077137287,-1.2020285004,-1.3316571731,0.4477372086,1.3567514141,0.2662735355,-1.3197315601,-0.2403427888,0.3101737816,0.8403232122,1.4526591709,1.5027874943,0.1910930475,0.4691360689,-0.7703730462,-1.0252826231,-0.6926291983,0.2972475387,1.031033954,0.680784174,0.1634256705,1.4474612088
Experiment 812 Participant 1,1,-0.0541660788,-1.0553620931,-0.4633294447,0.937346173,0.6863614164,-1.0628259305,-0.7938297103,-0.5021795068,-1.0884302334,-1.0884302334,-1.4148809695,-0.7746780916,-0.5705508014,-0.4828289473,0.2370522037,-0.5361103562,-0.1313805457,-1.4565774281,-0.7527490867,-0.7185065321,-0.323828374,-0.7680707036,-1.0863822954,-1.6017503466,-1.2773706491,-1.0884302334,-1.0884302334,-1.0493277546,-1.0884302334,-0.1067899855,1.1031805368,-0.2604705889,-0.7168729006,-1.0884302334,-1.1151137378,0.3624007092,0.5038935842,-0.6215793022,-0.3524197039,-0.590606326,0.7378665541,-0.7270419893,0.9106781539,0.8808953804,0.8236295032,1.0885900791,0.6503882715,0.8759970413,-0.3008530322,-0.4006248398,0.0241385029,-0.5930726549,-0.64334901,0.2302196491,-1.090813866,-1.4264885847,-0.0954678957,1.2490186504,-0.2578134458,0.2600112621,0.4087314166,0.2339842313,-0.6750259557,-0.1765297675,-0.4033688107,-1.3873488644,-0.9731085508
Experiment 812 Participant 1,1,0.6868371638,-0.254400959,-0.7804505017,0.8639711294,0.9756509001,-0.2690161195,-1.0674794558,-0.3877942794,-0.2739586302,-0.2739586302,0.5025166769,0.8839554068,0.2569721471,-1.6510936952,0.6913475526,1.2493811609,-0.3103340673,0.62545341,0.8595994577,1.2509903962,-1.3409175492,-2.8169213738,-0.2662676202,0.7503912078,0.3647550956,-0.2739586302,-0.2739586302,-0.2296976346,-0.2739586302,1.0888238376,0.6314938529,0.1912872691,1.7181246359,-0.2739586302,-0.2747965671,0.4126469892,-0.9643519297,-0.1839212453,0.0092806214,-0.2696470172,0.2153504006,-0.465347412,-0.8395275331,-1.3856068358,-1.6481073902,-1.6778449247,-1.4286476872,-1.5019438759,-1.7194140415,-1.5170271178,-0.2236630962,1.6275831009,2.922048708,1.3984082756,-0.0299772955,-0.9913241989,0.3685372542,-0.1993925446,0.1845713045,-0.0933680306,0.0664249294,0.534809161,0.5279681023,-0.9741808741,-0.579764085,1.4002113737,1.5620039117
Experiment 812 Participant 1,1,-0.6877039491,1.1214773499,0.1992777045,0.6123785013,1.3661992999,-0.2394556264,-0.1955322527,-0.010245156,-0.2739586302,-0.2739586302,-0.1498402945,0.756718038,2.2583554217,1.3189984513,0.4386634212,0.8630848429,0.9567334606,-0.1761385497,-1.3256545243,0.0606344814,0.2508376004,-0.7277077459,-0.5025540792,-0.5329535381,1.6652007636,-0.2739586302,-0.2739586302,1.2414043828,-0.2739586302,-0.0514291008,-0.1852814397,0.7194363692,0.8301903289,-0.2739586302,-0.2780741247,-1.5760549941,0.0573337584,0.6331155034,0.8931389876,0.7721483291,0.5036467587,-0.9081198922,0.4169492081,0.6880100746,0.6425999639,-0.3085334463,0.9322119831,1.1048355353,1.4779675904,0.8443297228,0.8711838548,0.4431478589,1.314494007,1.526748931,1.0330981705,1.03231932,0.8913765663,-0.5271976549,0.0090938414,-0.1988958281,-0.1209441725,0.7287599004,1.3078540073,0.4891482252,2.9967790708,0.2864458095,0.5440209569
Experiment 812 Participant 1,1,0.111075308,0.9674720525,1.497414274,1.4848304558,-0.0826632418,1.4753556947,-0.5136401084,0.3728588715,1.517878897,1.517878897,0.0820433225,0.2566327487,-0.0724424601,-0.6529180399,-1.5354885078,-0.4290738416,0.284421833,-0.7141705524,0.8935500989,0.8432441531,0.586090505,1.4392657115,1.4394111538,-0.7431129778,-0.3650615233,1.517878897,1.517878897,-0.7072920483,1.517878897,-1.3437059386,-0.1384302347,-0.4749463,0.7437035334,1.517878897,1.5253465602,1.0469005356,-0.3020976701,2.092210586,2.3644422402,1.1716184963,0.4053243521,-0.2991520507,0.7237840716,0.7312319876,0.6833695772,-0.155670998,-0.4733156563,2.1246856664,1.082580335,0.6912094319,0.5198913957,0.0384696829,-0.0922575956,-0.5154640985,0.2555736082,0.3548924029,-0.0432709521,0.5198688817,-0.234438914,-1.198222681,-0.8622472646,-0.8599115325,-0.709695672,0.5553999144,0.3024314575,0.1344288857,-0.7405988219
Experiment 812 Participant 1,1,0.8054618597,0.426631505,0.2876859566,1.0618790433,-0.4323299212,-0.8808537421,0.9559360169,0.1964151513,-1.0884302334,-1.0884302334,0.7698023309,1.1847479766,0.5381779565,-0.7871897242,-0.5783094003,0.6006575237,0.6238828059,-0.6881322827,0.1093338747,0.0125080139,1.0886692425,0.7018332926,-1.2593609305,-0.1402406005,0.5631495907,-1.0884302334,-1.0884302334,-0.0331515562,-1.0884302334,-0.8917869227,-0.5462998084,-0.9098346145,-1.0654009056,-1.0884302334,-1.0902559051,-0.2095691652,-0.0469496863,-1.1617823801,-0.4149837179,0.0788837638,-0.9403433205,0.2702874552,0.8664733962,0.5954823508,0.5199476846,0.5323462459,0.4865418484,0.4262756297,-1.1667196627,-0.3417452038,-0.603587646,-0.843485768,-0.8791226178,0.7516007346,0.19414916,-0.1318476822,1.2798451808,2.5844444571,-0.2651539299,0.1626387963,0.3848628836,0.0035403284,-0.6104842194,0.7370249845,0.388104843,-1.0675766322,-1.3838170456
Experiment 812 Participant 1,1,-0.9289222519,-1.8312310094,0.7618684153,0.0952032394,0.495983594,-0.0787210125,-0.8411944357,0.0226780866,-0.0784854454,-0.0784854454,1.1280072092,-0.3107182014,0.2733547969,0.5252296052,1.2249195967,1.3933322029,0.3064560313,-0.1353424092,-1.3454293552,-0.0299271741,0.4492079124,2.2844454643,0.455888766,2.289421535,-0.8615058792,-0.0784854454,-0.0784854454,0.6148727035,-0.0784854454,0.1930713253,0.748418887,-0.4364463687,0.4634673553,-0.0784854454,0.1258894377,0.2515522688,0.3547223349,1.0764112695,0.1275146514,1.0306328159,1.8859482985,1.3999123827,1.9910433198,2.2702019289,2.5137341882,3.165506507,1.864539336,1.8295662474,0.9018063364,0.176254143,0.2414247315,0.8609115641,0.6103917595,-0.15295008,-1.1095548174,-0.5235937721,-0.832770246,-0.3048984337,0.1046042821,0.8355651752,1.1641453456,0.4844490339,-0.0907198821,0.0265434779,-0.598256946,0.009641757,-0.8220302521
Experiment 812 Participant 1,1,-0.1778324349,-0.5259088253,0.6742424732,0.6055967958,1.0054375241,-0.3169596605,-0.8172513523,-0.5265840848,-0.2739586302,-0.2739586302,0.4307629418,0.0406679667,0.5343281347,1.3273605103,-0.3700611386,-1.3608258757,-1.4191066613,-1.120926353,-0.3302732263,-0.8130029455,0.4189558472,0.5361191935,-0.2034079091,-1.3850280058,-0.0658518432,-0.2739586302,-0.2739586302,1.8412084353,-0.2739586302,-1.3218298765,0.3335899361,1.5275371802,2.4816772078,-0.2739586302,-0.2780741247,-0.3422134496,1.8975394801,1.6128823641,1.2404056403,1.6646273411,0.9453404925,0.3709564325,-0.4938648785,-0.4714605981,-0.5172718442,-0.5379527342,0.7424821816,0.4451879801,0.8767356756,0.743223337,0.4477271528,-0.079612818,1.1026938682,0.8761632496,1.7444481559,0.9779245446,0.9933796505,1.5563548983,-0.0655557341,-0.0834825058,0.1238704339,0.1682786535,0.5155590405,-0.0580223799,-0.6285493148,0.6022497376,-0.2486869051
Experiment 812 Participant 1,1,0.724911148,0.6819404034,0.1790739539,-0.0505766454,1.0791621734,-0.6314775408,-1.0071242428,-0.0860143177,-0.2739586302,-0.2739586302,-0.3319557217,-0.7863521167,-0.2334508846,0.7149614474,1.1431050163,1.4466931249,0.5562575167,0.4566234706,0.4561978259,-0.1087843242,-0.3438552078,0.3300577043,0.4357374071,3.2212969014,1.3645275221,-0.2739586302,-0.2739586302,-0.7882916154,-0.2739586302,-1.0462873847,3.0837671324,0.1610551383,-1.2417769389,-0.2739586302,-0.2412006646,-0.5484601345,-1.1102486049,-2.0623673257,0.0122547957,-1.9122211321,0.1432681661,-1.0057974279,-2.9766500957,-2.2771916753,-2.1322407448,-1.0504392842,0.6204538464,-0.3134443298,-1.0694445066,-0.9685339866,-1.3016460609,-0.9526429486,-0.0845300913,-1.2388836237,-0.5247615363,-0.0657252368,0.1063034138,0.5896484018,-0.7490646794,-0.1601509874,-0.4968671667,-0.8967552785,-0.7276295476,0.6335420004,-0.4428953067,0.0758954887,0.1642421909
Experiment 812 Participant 1,1,-0.3721229505,-0.1639992767,1.2494128507,0.957391347,0.0190997469,-0.7005079194,-0.3396050323,-0.4132531158,-1.0884302334,-1.0884302334,-0.6792458927,-0.1484762973,-2.2371070956,-0.1408402886,-0.9995996549,-1.4376593868,0.3317830373,0.9614178858,0.2987869498,-1.2685212454,-0.6089490014,-0.9996402474,-0.8475677152,-0.9865816693,-0.8087602554,-1.0884302334,-1.0884302334,-0.7166432392,-1.0884302334,-0.5012910155,-1.7038623037,-0.607870881,1.1555753549,-1.0884302334,-1.0117433708,1.2858295686,-1.2393997058,-2.2876565369,-1.2559876276,-0.1707414948,0.2339669992,0.3851724017,-0.3449260107,0.669779753,0.901133142,0.8617107556,0.0680883907,-0.8926490054,-0.9079629851,0.2164126936,0.7369174183,0.613417265,-1.2511775157,-0.349902192,-0.4313911131,-1.3904893547,-1.0884972229,0.3903846851,1.423097019,1.3105685792,1.8135457559,1.2559698762,0.8660567681,1.1315033216,1.2279765034,-1.0367433883,1.4629413793
Experiment 812 Participant 1,1,0.5242700162,0.219468191,-1.936419465,-1.1410354175,0.427833303,-0.2690161195,0.798443909,-0.8962936355,-0.2739586302,-0.2739586302,0.7160944258,0.9423429649,-0.4367811168,-0.4403639566,-0.7139620095,-0.016422339,0.1463857951,1.2993672775,0.0706674627,-0.5219902704,1.2932997349,-1.6685454133,-0.2335981338,0.4970411725,1.7643497599,-0.2739586302,-0.2739586302,0.8372267076,-0.2739586302,-0.3388710264,1.3007741957,1.1879267202,-0.1296090932,-0.2739586302,-0.3443514573,-0.0424468016,0.21103747,-1.3798964153,-0.3332702592,0.0442062925,0.7935693311,-0.4258321053,-1.0240000181,-1.0675245084,-0.8651292926,0.2868654317,-0.5523093213,-0.6143177032,1.5681254068,0.3080259268,2.489754373,1.6864687303,0.7813079829,0.2963030593,0.0307018118,-0.40144208,0.6157659387,-0.2323329238,-0.609857141,-1.0413107008,-0.0305484051,0.3317839249,-0.9067103885,0.0781809633,0.292200615,0.9275735965,1.8511859459
Experiment 812 Participant 1,1,1.5097609396,-0.0245886351,-0.7755854333,-0.0474901418,-1.2574730892,-0.2305716726,-0.6544647832,-0.7801203439,-0.2739586302,-0.2739586302,-1.2695815812,-1.9528093322,-0.9307877135,-1.9118938617,-0.8253784819,0.331666571,0.9956908801,-0.2935480937,-0.2039500219,-0.0326883871,1.5780183213,-0.9775151444,-0.5374836646,-0.6442408953,-0.8676263043,-0.2739586302,-0.2739586302,0.7473644291,-0.2739586302,-1.2268033638,-0.6602955666,-0.9753238525,-0.052314338,-0.2739586302,-0.2780741247,0.7202641229,-0.8681128701,-0.1603678349,0.2560774262,-0.1441613019,-0.1938128156,-1.1589129563,0.4874610069,0.2205912192,0.1290535311,-0.1138288412,0.0231209295,0.271946941,-0.2705903026,-0.6294745381,-1.4151749692,0.2776610513,1.2202815882,0.5881076149,0.8962134437,1.1006469971,1.1539623113,1.5940772386,3.1884467148,1.7314718936,2.4830123616,2.7666155816,1.5758616575,1.3977041434,2.0977198477,0.9027127601,-0.3711781702
Experiment 812 Participant 1,1,-2.6637471373,1.5412438618,1.0750971666,1.3340440903,0.2619089709,-1.0552015743,0.0342009332,2.3881220709,-1.0884302334,-1.0884302334,-1.700365913,0.1567175219,0.9716543378,0.266901884,-1.0765864049,0.3716257661,1.1456652586,-0.3264049601,-0.6022397053,0.5559933176,0.0564530339,0.2475524061,-0.9600142237,-0.2587256967,1.8772424447,-1.0884302334,-1.0884302334,-1.4687827148,-1.0884302334,0.2931468553,-1.3714822553,-1.338722511,0.2095956455,-1.0884302334,-1.1581279698,-0.0716196658,2.4374908754,-1.038292507,-2.0678263744,-1.1088914692,-0.2039839768,-0.8516333137,0.1506068546,-0.1567593963,-0.2703440254,0.2264737632,0.3708722724,-0.4810320632,0.433597493,0.7842050805,2.158916452,0.3821649498,-0.3148911954,-1.4561613253,-1.9793728437,-0.6249374897,-0.275641806,-0.5628740496,-0.4191638975,-0.6099008236,-0.4837178566,-1.2214701603,0.2563309624,-0.4092671762,0.0718799314,-0.4321543342,1.9995172559
Experiment 812 Participant 1,1,2.3348675378,-0.8277156969,0.3269527947,0.9113641998,0.7010991674,0.4355214074,1.7407143448,-1.5076134269,-0.0784854454,-0.0784854454,-0.8295709995,0.9241975022,0.5519509321,-0.6973047457,0.3207445465,0.4474150535,1.3555244595,0.6187913914,0.6850462231,0.1553871611,0.8235627517,0.1748635829,-0.2312175161,0.1973385775,0.6702291146,-0.0784854454,-0.0784854454,-1.1331958056,-0.0784854454,0.1228446727,-0.0324521414,0.0914531196,0.4158819776,-0.0784854454,-0.0813373227,1.182960961,0.0188157305,-0.1485897715,-1.6207398216,-1.2023897849,-1.7856730445,0.0811900186,0.2043390346,-0.5612435792,-0.6656962516,-0.5685987762,-0.1497443968,0.4158300042,0.1923991745,-0.6333041305,-1.3320491315,-1.6568182738,-0.7759207671,-0.5260453619,0.6764303858,0.9602426637,0.9713327694,0.8121601677,0.5050643527,-0.1619744663,0.4355371411,0.2487131695,0.643270794,1.1821935921,1.0643168594,-0.7166012995,1.5061412412
Experiment 812 Participant 1,1,2.0326313897,-0.3199124257,-0.55972621,-0.011253729,0.0018716398,-0.2690161195,-0.3252394093,-0.4786834563,-0.2739586302,-0.2739586302,1.3349570043,1.2346458002,-0.5726514351,-0.4538988199,0.9754879362,-1.184034111,-1.0828328042,-1.0957234924,-0.5835122034,-0.7870112032,-0.8537326659,-0.7993722795,-0.3266796692,0.780385108,1.7082075002,-0.2739586302,-0.2739586302,-2.3093550259,-0.2739586302,0.289274322,0.2898428119,0.3945618671,0.5755032817,-0.2739586302,-0.4407617595,-1.5248283332,0.5182968367,-1.2427380974,-2.1902569477,-1.279067458,-0.5336710224,-0.1791057191,-0.7195604975,-0.3804054226,-0.2840752211,-0.0617142602,-0.6380206987,0.7317098409,1.6706442719,0.8809095023,1.4194395328,0.0337116697,-0.6191859041,-0.2601502263,-1.1985622501,-1.1353684935,-1.1592371219,-1.127892008,-0.2117533689,1.1821420415,1.2053669389,1.0366034342,2.0111425973,0.5931175253,0.6193160592,0.001407667,-0.3148879867
Experiment 812 Participant 1,1,-1.209041586,0.03978534,1.3431269876,1.3205186382,1.5023705132,-0.186907096,0.7902390776,0.0482511097,-0.2739586302,-0.2739586302,-1.0200371602,-0.8907379303,-1.5503299038,-0.7703547201,-0.7162951217,-1.0286987238,-0.509189414,-0.4057923104,-1.8471127218,-2.0078806811,-0.533097,0.5987904024,0.5490288169,0.961396237,0.651026142,-0.2739586302,-0.2739586302,0.1638702577,-0.2739586302,-0.2302650801,0.3297832137,0.2365117373,0.7831720734,-0.2739586302,-0.2437631838,0.8725266937,-1.5229672733,-0.9370045647,-0.4105057526,0.148175085,1.0403551453,1.8443913174,0.3256976703,0.6217277879,0.7156647024,0.9390651375,0.4696445803,0.362585113,-1.223612382,0.0790764141,0.3621060312,1.0497758933,1.574505099,-0.0083918703,1.0359149995,1.7513576478,0.7715337814,1.2765565652,0.0796274045,-0.3521055142,-1.1600738022,-1.516974741,-0.1981345552,-1.5144063167,-1.1029922835,0.9027127601,0.3418677758
Experiment 812 Participant 1,1,0.3581389039,2.0587358875,2.6333262383,1.1606543229,-0.0623173638,-1.0121556725,-0.6837416428,-1.2576619445,-1.0884302334,-1.0884302334,-0.5883932922,-1.8806983425,-0.492655084,-0.33630254,0.7867522975,1.1148276699,1.1209425767,0.9700526693,1.3627337118,1.2521305022,0.9853320339,-0.5548994777,-0.9222413056,-0.6510147944,-0.5028595158,-1.0884302334,-1.0884302334,-0.5999979873,-1.0884302334,-1.2201355226,-0.320508625,0.9394984676,0.7775624838,-1.0884302334,-1.0935155687,0.1076085758,0.4306905825,0.0341986881,1.0014147504,0.5223591723,-0.1395580263,-0.988427613,-1.0333778669,-0.5252760116,-0.446081894,-0.2587466437,0.4652597799,-0.267208498,0.272161354,0.0437025129,-0.1425325073,-1.2740562156,1.4637497313,2.0468224909,-0.9372189475,-0.1085600107,-1.0280300767,-0.4775944631,0.2683157284,-0.7586651371,0.155977051,0.7698584852,1.6479183632,1.0748888541,-1.3738434955,-0.2934087411,1.3400898056
Experiment 812 Participant 1,1,1.1972051471,-0.3356786224,-1.8134723355,-0.3936047376,0.4498584989,2.2523940484,1.9426521151,0.063249874,2.3160610682,2.3160610682,0.138943222,-0.0422790667,2.1561687573,1.6762445166,-0.2810657268,0.6856122154,0.5618034556,1.2389869495,-1.851131448,-0.2727707994,-0.6284032092,-0.7138074594,2.2182307065,-0.5921774066,-2.0211107604,2.3160610682,2.3160610682,0.6127611719,2.3160610682,0.4773007536,1.3271596459,-0.0198455227,-0.4171069333,2.3160610682,1.975319705,0.6732165549,1.5988496524,0.8009530461,0.6397331847,1.1012036728,-1.0240076221,0.4178204311,0.6303365518,0.1459017259,0.1409493034,0.1635713049,0.3224777711,-1.0235989721,0.2367932141,0.3598937223,-0.1166248288,0.2131811182,-0.1677641232,-0.3551585156,0.5079005893,1.2902329087,1.5096734988,0.7683068066,0.0685389873,0.1560772868,0.4417630231,-0.1246136076,0.2986722597,-0.2945239098,-0.9286085069,0.3972224514,-0.7836702521
Experiment 812 Participant 1,1,-0.3742726874,-0.5329838588,-1.1403915901,-0.8733833274,1.372496198,-0.5097478348,-0.3061118034,1.0191897072,-0.2739586302,-0.2739586302,0.3746173244,0.535783642,-0.3374078563,0.0519258168,-0.2595198871,-0.6462823044,-0.2749240217,0.6281925159,0.8985845556,-0.7353897155,-1.2280148561,-0.5569993925,-1.3490628524,-0.6742149262,-0.3609496701,-0.2739586302,-0.2739586302,0.0999477591,-0.2739586302,-1.9989600024,-0.6378102012,-1.0142158761,-1.6662091239,-0.2739586302,-0.2748885625,-1.3740028695,-0.4705963204,-0.9075037356,0.4554561292,0.7727247808,-0.5457652726,1.4189263252,0.6021279827,-0.2303770939,-0.4676706839,-0.03618535,-0.2159267407,0.1752877224,0.6367465883,0.8320445139,0.1875447509,-1.2950668356,-0.3332106885,-0.4135218315,1.2169436616,0.3583852067,0.1734842987,-0.0550912658,0.1120677414,0.1794627948,-0.6772513241,-0.0893720362,0.5117534619,0.2915070836,-0.035094438,-1.1058930905,0.5511563688
Experiment 812 Participant 1,1,0.188677148,-3.5779319232,-0.4511459915,1.015288764,0.5011576615,-0.0787210125,-0.0439348172,1.5942976382,-0.0784854454,-0.0784854454,1.5574391415,0.0652136954,2.2059088928,-0.1867307119,-0.7046162144,-0.639608071,0.0929952112,0.8463055733,0.1494673945,-0.3001612369,-0.8683689857,-1.0155606887,-0.1813467815,-0.2867165646,-0.6410320808,-0.0784854454,-0.0784854454,-1.0338149422,-0.0784854454,-0.0763388071,0.1815893827,1.1515696265,0.0195561454,-0.0784854454,-0.0813373227,1.9529018199,1.563206484,1.5804684842,0.5361504982,-0.0474005024,-0.287748066,-0.2479659333,-0.8121300184,-0.8622067827,-0.9152584073,-0.8989552421,-1.3209484197,-1.5271286762,0.3990338842,-1.4624166984,-0.8011698142,-2.0143435215,-0.9666736441,-0.8695785305,-0.9079379516,-0.5364327182,0.4380231741,-1.6305294031,-0.4628737235,-0.5859728662,-1.444810416,-1.6751131874,-0.8196028774,-1.389310638,-2.2126838281,-0.0259634631,1.0059700646
Experiment 812 Participant 1,1,-1.0730662404,0.9768348376,-0.4464168168,-2.3721078826,-2.2195047579,-1.3947164701,-1.9851995687,-0.9742763116,-1.0884302334,-1.0884302334,-0.9735539686,0.6219400899,-0.1256026525,-0.4728373262,0.0733210099,-0.2536561275,0.0950672973,1.6643905735,-0.6301071495,-0.0331692785,1.3043437529,0.717600133,-0.8134366228,0.9718427039,-0.6273439413,-1.0884302334,-1.0884302334,-3.1189645655,-1.0884302334,0.4905057941,1.5517222403,2.2923867692,1.4649671299,-1.0884302334,-1.0445698644,2.8481750513,-0.0352095524,0.5841280504,-1.0980224506,-0.3324497894,0.2159149928,-0.3643273873,-0.1655160292,-0.2373168298,-0.2901223014,-0.6154759506,0.2459353284,1.4589973602,0.6766805684,1.6121542254,0.7001974083,-0.8845774836,-0.0323336442,-0.808812744,0.8318239477,1.4137390061,-0.0700113544,0.1091970455,-0.1913624905,-0.3333878331,-0.4407609102,-0.2184415504,-0.051348214,0.2758248814,-0.641752718,1.5191857107,0.4016892463
Experiment 812 Participant 1,1,-1.754088279,1.4795070741,1.0180868215,0.3040188162,1.232968218,-0.0787210125,1.3644703682,3.5397426321,-0.0784854454,-0.0784854454,-0.2930655017,0.6845806697,0.2149305337,0.6976867427,0.6472354925,0.2454351831,0.7017443559,0.5395911671,-0.0094767079,-0.651401669,-1.4559468971,0.4798102379,0.0554059491,0.6931206406,0.9381356266,-0.0784854454,-0.0784854454,1.4014498029,-0.0784854454,1.1998613584,0.8461112576,1.6951994414,0.4300305214,-0.0784854454,-0.0813373227,0.8558722218,0.0390675155,0.1264017959,-0.4152455095,0.8904906037,-1.0567108975,2.5800354273,2.0780196953,1.9564022959,2.0101484564,1.3354255748,1.8929378235,1.2086893417,2.2837699547,2.0052552154,1.5296878571,2.7524746928,1.7148350032,0.9261199964,3.0737504053,2.1182687137,1.3980011781,0.4789846557,-1.4022586841,0.0628386021,-0.3841132422,-0.8555796021,-0.3240710798,-0.467681139,0.4618019605,-0.5121368653,-0.4792744085
Experiment 812 Participant 1,1,-0.1583389854,-0.4870189722,0.0811866667,0.5654899947,0.7578215604,-0.5734985494,-1.1363277221,0.3854056962,-0.0784854454,-0.0784854454,0.3360514863,1.30041383,0.6055319664,-1.0216919168,1.3300211407,0.4567186457,0.376836376,-0.2728838323,-0.6284234617,-1.1333998638,-1.3205558071,0.6646615044,0.1128433625,0.0094050517,-0.3890407175,-0.0784854454,-0.0784854454,0.0798719733,-0.0784854454,2.2460368916,0.2369252378,-1.6061458132,-0.3373628631,-0.0784854454,-0.0813373227,0.8146272084,0.0931603805,-1.160150499,-1.6913164115,-0.7623203577,0.0761106375,1.3203012935,0.8296340165,1.6580930033,1.8201964716,1.8651211411,-0.4124155752,-0.7613144417,0.9634682733,0.2200671121,1.3501859435,0.0075352924,-0.4845050173,0.5048171355,1.1878361551,0.3529146947,1.0983441512,0.1437587239,-0.3180346867,-0.1402247467,-0.4215275844,-0.5698443327,-0.0923246582,0.2525708203,-0.2066253193,-0.9823960048,-0.7907697738
